date,temperature_2m,wind_speed_10m,rain,snowfall,precipitation,wind_speed_100m,year,month,day,hour,day_of_week,is_weekend,time_of_day,season,temperature_category,temperature_delta,is_comfortable_temp,wind_category,wind_ratio,is_windy,has_precipitation,is_rainy,is_snowy,precipitation_category,feels_like_temp,weather_severity,is_good_biking_weather
2023-09-02 13:00:00+00:00,19.1225,4.802999,0.0,0.0,0.0,7.342588,2023,9,2,13,5,1,Afternoon,Fall,Mild,2.9500010000000003,1,Calm,1.528750682646405,0,0,0,0,,19.1225,0.4802999,1
2023-10-24 00:00:00+00:00,9.3225,8.404285,0.0,0.0,0.0,16.981165,2023,10,24,0,1,0,Night,Fall,Cold,-1.5,0,Light breeze,2.020536547725357,0,0,0,0,,8.12643129283309,4.8404285,0
2023-02-17 15:00:00+00:00,13.7225,24.798225,2.4,0.0,2.4,41.688557,2023,2,17,15,4,0,Afternoon,Winter,Mild,0.1500000000000003,1,Storm,1.6811105230313863,1,1,1,0,Light,13.7225,5.4798225,0
2023-01-22 09:00:00+00:00,-3.6275,7.386582,0.0,0.0,0.0,5.8048253,2023,1,22,9,6,1,Morning,Winter,Freezing,-1.7,0,Light breeze,0.7858608081518624,0,0,0,0,,-6.772216864151655,4.7386582,0
2023-04-19 00:00:00+00:00,9.1225,17.31746,0.0,0.0,0.0,27.943512,2023,4,19,0,2,0,Night,Spring,Cold,-2.9000000000000004,0,Strong,1.6136033806343424,1,0,0,0,,6.554090297323977,5.731746,0
2023-10-13 18:00:00+00:00,16.9725,13.1041975,0.0,0.0,0.0,16.179985,2023,10,13,18,4,0,Evening,Fall,Mild,0.6999999999999993,1,Moderate,1.2347177307118578,0,0,0,0,,16.9725,1.31041975,1
2023-03-16 03:00:00+00:00,1.4725001,21.479664,0.0,0.0,0.0,36.17955,2023,3,16,3,3,0,Night,Spring,Cold,-0.8999999000000001,0,Storm,1.6843629397554822,1,0,0,0,,-3.584236612823582,6.1479664,0
2023-03-05 01:00:00+00:00,3.0225,9.449572,0.0,0.0,0.0,21.313093,2023,3,5,1,6,1,Night,Spring,Cold,-1.2000000000000002,0,Light breeze,2.255455908479241,0,0,0,0,,0.4286596713483754,4.9449572,0
2023-10-17 01:00:00+00:00,12.1725,8.766573,0.0,0.0,0.0,19.13426,2023,10,17,1,1,0,Night,Fall,Mild,0.1499999999999985,1,Light breeze,2.182638529331816,0,0,0,0,,12.1725,0.8766573,1
2023-05-28 19:00:00+00:00,23.1225,17.902534,0.0,0.0,0.0,22.104116,2023,5,28,19,6,1,Evening,Spring,Warm,-0.2999989999999997,1,Strong,1.234692027396792,1,0,0,0,,23.1225,1.7902534,1
2023-01-27 17:00:00+00:00,5.1725,15.315873,0.0,0.0,0.0,19.386593,2023,1,27,17,4,0,Afternoon,Winter,Cold,0.4000000000000003,0,Strong,1.2657843924404442,1,0,0,0,,1.9136605695581688,5.5315873,0
2023-04-01 01:00:00+00:00,7.6225,10.703569,0.0,0.0,0.0,19.559633,2023,4,1,1,5,1,Night,Spring,Cold,0.0999999999999996,0,Moderate,1.8273935544303028,0,0,0,0,,5.659336662096113,5.0703569,0
2023-04-29 12:00:00+00:00,9.9225,23.565567,1.9,0.0,1.9,37.137627,2023,4,29,12,5,1,Afternoon,Spring,Cold,0.25,0,Storm,1.575927581118672,1,1,1,0,Light,6.9589650101781375,9.3565567,0
2023-05-28 05:00:00+00:00,12.9725,7.5170207,0.0,0.0,0.0,15.484185,2023,5,28,5,6,1,Night,Spring,Mild,-0.9000000000000004,1,Light breeze,2.059883246031237,0,0,0,0,,12.9725,0.75170207,1
2023-10-19 14:00:00+00:00,13.3225,5.3517847,0.0,0.0,0.0,8.714677,2023,10,19,14,3,0,Afternoon,Fall,Mild,3.1,1,Light breeze,1.6283683833544351,0,0,0,0,,13.3225,0.53517847,1
2023-11-18 10:00:00+00:00,11.8725,6.8399997,0.2,0.0,0.2,18.775301,2023,11,18,10,5,1,Morning,Fall,Mild,0.3499999999999996,1,Light breeze,2.744927167175168,0,1,1,0,Light,11.8725,1.08399997,0
2023-08-25 05:00:00+00:00,20.8725,14.241629,0.0,0.0,0.0,25.671307,2023,8,25,5,4,0,Night,Summer,Warm,0.5500019999999992,1,Moderate,1.8025541179313125,0,0,0,0,,20.8725,1.4241629,1
2023-10-10 08:00:00+00:00,10.1225,6.1094027,0.0,0.0,0.0,16.489416,2023,10,10,8,1,0,Morning,Fall,Mild,-1.049999999999999,1,Light breeze,2.699022606579854,0,0,0,0,,10.1225,0.6109402700000001,1
2023-09-14 15:00:00+00:00,21.7225,13.797913,0.0,0.0,0.0,17.462782,2023,9,14,15,3,0,Afternoon,Fall,Warm,1.4000020000000006,1,Moderate,1.265610386150427,0,0,0,0,,21.7225,1.3797913,1
2023-09-25 13:00:00+00:00,15.5225,18.25026,1.6,0.0,1.6,29.96662,2023,9,25,13,0,0,Afternoon,Fall,Mild,0.0,1,Strong,1.6419831827053422,1,1,1,0,Light,15.5225,4.825026,0
2023-04-24 21:00:00+00:00,15.5725,15.7908325,0.0,0.0,0.0,19.966211,2023,4,24,21,0,0,Evening,Spring,Mild,-0.4000009999999996,1,Strong,1.264417882971021,1,0,0,0,,15.5725,1.57908325,1
2023-12-02 10:00:00+00:00,6.0225,5.904439,0.0,0.0,0.0,16.418526,2023,12,2,10,5,1,Morning,Winter,Cold,0.0999999999999996,0,Light breeze,2.7807088869916345,0,0,0,0,,4.92954960382238,4.5904439,0
2023-03-10 03:00:00+00:00,1.5225,13.049689,0.0,0.0,0.0,25.744402,2023,3,10,3,4,0,Night,Spring,Cold,-0.7000000000000002,0,Moderate,1.9727981256871328,0,0,0,0,,-2.1729300612001943,5.3049689,0
2023-09-02 11:00:00+00:00,13.6725,5.1544156,0.0,0.0,0.0,14.799459,2023,9,2,11,5,1,Morning,Fall,Mild,0.9499999999999992,1,Light breeze,2.871219581129624,0,0,0,0,,13.6725,0.51544156,1
2023-07-19 07:00:00+00:00,20.0225,7.42159,0.0,0.0,0.0,20.316889,2023,7,19,7,2,0,Morning,Summer,Warm,-0.6999999999999993,1,Light breeze,2.737538586744889,0,0,0,0,,20.0225,0.742159,1
2023-12-24 09:00:00+00:00,2.2225,6.4799995,0.0,0.0,0.0,10.805998,2023,12,24,9,6,1,Morning,Winter,Cold,0.1500000000000003,0,Light breeze,1.6675924126228714,0,0,0,0,,0.3571315788677058,4.64799995,0
2023-07-04 04:00:00+00:00,22.922499,6.3690495,0.0,0.0,0.0,12.7279215,2023,7,4,4,1,0,Night,Summer,Warm,-0.8500010000000024,1,Light breeze,1.9984020378550995,0,0,0,0,,22.922499,0.63690495,1
2023-09-13 09:00:00+00:00,20.822498,7.928177,6.7,0.0,6.7,16.610792,2023,9,13,9,2,0,Morning,Fall,Warm,-0.1000009999999989,1,Light breeze,2.0951590762920658,0,1,1,0,Moderate,20.822498,3.7928177,0
2023-11-06 23:00:00+00:00,7.2725,7.653705,0.0,0.0,0.0,20.172853,2023,11,6,23,0,0,Evening,Fall,Cold,-1.0000000000000009,0,Light breeze,2.6356977437724605,0,0,0,0,,5.886940271894873,4.7653705,0
2023-05-01 07:00:00+00:00,10.9225,38.64764,0.5,0.0,0.5,58.324444,2023,5,1,7,0,0,Morning,Spring,Mild,-2.4000000000000004,1,Storm,1.5091333908098916,1,1,1,0,Light,10.9225,4.0,0
2023-02-16 15:00:00+00:00,16.4725,7.2,0.0,0.0,0.0,18.584509,2023,2,16,15,3,0,Afternoon,Winter,Mild,2.5500000000000007,1,Light breeze,2.5811818055555555,0,0,0,0,,16.4725,0.72,1
2023-12-12 20:00:00+00:00,5.9225,16.363178,0.0,0.0,0.0,22.322903,2023,12,12,20,1,0,Evening,Winter,Cold,-0.0999999999999996,0,Strong,1.364215618750832,1,0,0,0,,2.691432312740333,5.6363178000000005,0
2023-08-19 00:00:00+00:00,22.422499,14.417988,0.0,0.0,0.0,27.722336,2023,8,19,0,5,1,Night,Summer,Warm,-0.75,1,Moderate,1.9227603740549648,0,0,0,0,,22.422499,1.4417988,1
2023-09-27 20:00:00+00:00,17.5225,18.678415,0.0,0.0,0.0,24.795612,2023,9,27,20,2,0,Evening,Fall,Mild,0.1000010000000024,1,Strong,1.3275008612882837,1,0,0,0,,17.5225,1.8678415,1
2023-10-14 02:00:00+00:00,10.9725,6.9247384,0.0,0.0,0.0,17.072504,2023,10,14,2,5,1,Night,Fall,Mild,-0.3000000000000007,1,Light breeze,2.4654366726691075,0,0,0,0,,10.9725,0.69247384,1
2023-06-22 01:00:00+00:00,18.1225,9.793058,0.3,0.0,0.3,14.494192,2023,6,22,1,3,0,Night,Summer,Mild,-1.3500000000000014,1,Light breeze,1.4800476010659795,0,1,1,0,Light,18.1225,1.5793058,0
2023-04-01 17:00:00+00:00,16.7725,24.20314,0.7,0.0,0.7,37.99663,2023,4,1,17,5,1,Afternoon,Spring,Mild,-0.1499989999999975,1,Storm,1.5699049792712847,1,1,1,0,Light,16.7725,3.820314,0
2023-11-16 08:00:00+00:00,4.3725,10.495713,0.0,0.0,0.0,26.64,2023,11,16,8,3,0,Morning,Fall,Cold,-0.3000000000000007,0,Moderate,2.538179159433952,0,0,0,0,,1.800570397392546,5.0495713,0
2023-03-03 12:00:00+00:00,-0.1275,6.489992,0.0,0.0,0.0,9.47012,2023,3,3,12,4,0,Afternoon,Spring,Freezing,1.6499999,0,Light breeze,1.4591882393691702,0,0,0,0,,-2.3636923516492434,4.6489992,0
2023-04-22 13:00:00+00:00,13.5725,13.896187,0.0,0.0,0.0,17.76081,2023,4,22,13,5,1,Afternoon,Spring,Mild,2.6999999999999997,1,Moderate,1.2781067209299932,0,0,0,0,,13.5725,1.3896187,1
2023-04-02 11:00:00+00:00,3.5725,26.474075,0.0,0.0,0.0,40.00538,2023,4,2,11,6,1,Morning,Spring,Cold,-0.7999999999999998,0,Storm,1.5111153080891402,1,0,0,0,,-1.471998241296844,6.6474075,0
2023-08-01 13:00:00+00:00,21.5225,14.973576,0.0,0.0,0.0,19.416653,2023,8,1,13,1,0,Afternoon,Summer,Warm,1.75,1,Moderate,1.2967278491123295,0,0,0,0,,21.5225,1.4973576,1
2023-01-20 13:00:00+00:00,4.9725,21.398056,0.0,0.0,0.0,36.860905,2023,1,20,13,4,0,Afternoon,Winter,Cold,3.3499999000000003,0,Storm,1.7226286817830556,1,0,0,0,,0.8672778836570343,6.1398056,0
2023-03-18 15:00:00+00:00,7.5225,19.602652,0.0,0.0,0.0,24.951921,2023,3,18,15,5,1,Afternoon,Spring,Cold,1.0499999999999998,0,Strong,1.272884964748647,1,0,0,0,,4.293360124145567,5.9602652,0
2023-01-13 07:00:00+00:00,11.5725,26.27753,0.2,0.0,0.2,45.685966,2023,1,13,7,4,0,Morning,Winter,Mild,-0.4000000000000003,1,Storm,1.7385943808265083,1,1,1,0,Light,11.5725,3.027753,0
2023-12-30 00:00:00+00:00,7.0225,11.165805,0.0,0.0,0.0,24.933735,2023,12,30,0,5,1,Night,Winter,Cold,-0.3499999999999996,0,Moderate,2.2330441020598157,0,0,0,0,,4.853651063402757,5.1165805,0
2023-07-22 11:00:00+00:00,19.1225,13.392774,0.0,0.0,0.0,27.783045,2023,7,22,11,5,1,Morning,Summer,Mild,0.8000019999999992,1,Moderate,2.07448023837332,0,0,0,0,,19.1225,1.3392773999999998,1
2023-06-24 18:00:00+00:00,22.9725,13.570615,0.9,0.0,0.9,17.727943,2023,6,24,18,5,1,Evening,Summer,Warm,-2.349998,1,Moderate,1.3063477963231584,0,1,1,0,Light,22.9725,3.1570615,0
2023-06-09 07:00:00+00:00,12.1225,8.435069,0.0,0.0,0.0,20.674156,2023,6,9,7,4,0,Morning,Summer,Mild,-0.5,1,Light breeze,2.450976512462435,0,0,0,0,,12.1225,0.8435069000000001,1
2023-02-15 02:00:00+00:00,3.5725,10.233123,0.0,0.0,0.0,15.30741,2023,2,15,2,2,0,Night,Winter,Cold,-1.2000000000000002,0,Moderate,1.4958688564576037,0,0,0,0,,0.8999728527212087,5.023312300000001,0
2023-08-04 06:00:00+00:00,19.672499,10.685391,0.0,0.0,0.0,22.828087,2023,8,4,6,4,0,Morning,Summer,Mild,-0.3000010000000017,1,Moderate,2.136382936291241,0,0,0,0,,19.672499,1.0685391,1
2023-07-30 09:00:00+00:00,18.172499,13.32,0.0,0.0,0.0,24.1388,2023,7,30,9,6,1,Morning,Summer,Mild,-0.8000010000000017,1,Moderate,1.8122222222222224,0,0,0,0,,18.172499,1.332,1
2023-11-04 08:00:00+00:00,4.4225,6.489992,0.0,0.0,0.0,18.193361,2023,11,4,8,5,1,Morning,Fall,Cold,-0.2999999999999998,0,Light breeze,2.8032948268657343,0,0,0,0,,2.8975334912133777,4.6489992,0
2023-07-17 21:00:00+00:00,29.422499,16.055353,0.0,0.0,0.0,20.393293,2023,7,17,21,0,0,Evening,Summer,Warm,-1.8500010000000024,0,Strong,1.2701865228375857,1,0,0,0,,29.422499,5.6055353,0
2023-03-14 16:00:00+00:00,2.3225,39.27961,0.0,0.21000001,0.3,55.9021,2023,3,14,16,1,0,Afternoon,Spring,Cold,0.4999999999999998,0,Storm,1.4231836823227115,1,1,0,1,Light,-4.236089124249166,7.6,0
2023-04-26 15:00:00+00:00,13.4725,7.2805495,0.0,0.0,0.0,8.311245,2023,4,26,15,2,0,Afternoon,Spring,Mild,1.5999999999999996,1,Light breeze,1.1415683665085994,0,0,0,0,,13.4725,0.72805495,1
2023-09-13 18:00:00+00:00,24.672499,10.594036,0.0,0.0,0.0,13.493999,2023,9,13,18,2,0,Evening,Fall,Warm,1.600000999999999,1,Moderate,1.273735430009866,0,0,0,0,,24.672499,1.0594036,1
2023-09-03 20:00:00+00:00,31.7725,16.800856,0.0,0.0,0.0,21.129883,2023,9,3,20,6,1,Evening,Fall,Hot,0.0500000000000007,0,Strong,1.2576670498217473,1,0,0,0,,31.7725,5.6800856,0
2023-10-10 04:00:00+00:00,8.8725,8.209263,0.0,0.0,0.0,19.107151,2023,10,10,4,1,0,Night,Fall,Cold,0.200000000000001,0,Light breeze,2.327511129805441,0,0,0,0,,7.637316840517092,4.8209263,0
2023-09-22 23:00:00+00:00,17.422499,15.379206,0.0,0.0,0.0,28.1169,2023,9,22,23,4,0,Evening,Fall,Mild,-1.4500010000000003,1,Strong,1.8282413279333147,1,0,0,0,,17.422499,1.5379206,1
2023-08-08 18:00:00+00:00,26.8725,25.942488,0.0,0.0,0.0,34.561874,2023,8,8,18,1,0,Evening,Summer,Warm,-0.0499989999999996,0,Storm,1.3322497826731192,1,0,0,0,,26.8725,6.5942488,0
2023-02-12 13:00:00+00:00,0.1725,2.8116899,0.0,0.0,0.0,6.130579,2023,2,12,13,6,1,Afternoon,Winter,Cold,0.95000003,0,Calm,2.1803894519093303,0,0,0,0,,-0.1072337689124106,4.28116899,0
2023-08-25 12:00:00+00:00,20.8725,12.287555,0.0,0.0,0.0,22.027763,2023,8,25,12,4,0,Afternoon,Summer,Warm,-0.2999989999999997,1,Moderate,1.7926888628372366,0,0,0,0,,20.8725,1.2287555,1
2023-07-30 22:00:00+00:00,25.7225,16.394829,0.0,0.0,0.0,22.127556,2023,7,30,22,6,1,Evening,Summer,Warm,-0.3499979999999993,0,Strong,1.3496667760304175,1,0,0,0,,25.7225,5.6394829,0
2023-03-16 18:00:00+00:00,11.5725,16.394829,0.0,0.0,0.0,20.774214,2023,3,16,18,3,0,Evening,Spring,Mild,1.25,1,Strong,1.267119894937605,1,0,0,0,,11.5725,1.6394829000000002,1
2023-12-19 16:00:00+00:00,5.4725,23.166218,0.0,0.0,0.0,31.353085,2023,12,19,16,1,0,Afternoon,Winter,Cold,0.0,0,Storm,1.3533967866485586,1,0,0,0,,1.3096634560840277,6.3166218,0
2023-07-03 23:00:00+00:00,24.6225,8.78872,9.1,0.0,9.1,14.20062,2023,7,3,23,0,0,Evening,Summer,Warm,-3.1000000000000014,1,Light breeze,1.6157779517381372,0,1,1,0,Heavy,24.6225,3.878872,0
2023-05-06 01:00:00+00:00,10.6725,5.3999996,0.0,0.0,0.0,10.630672,2023,5,6,1,5,1,Night,Spring,Mild,-0.7000000000000011,1,Light breeze,1.9686431087883784,0,0,0,0,,10.6725,0.5399999600000001,1
2023-03-14 23:00:00+00:00,1.9225001,36.927643,0.0,0.07,0.1,54.835926,2023,3,14,23,1,0,Evening,Spring,Cold,-0.3999998999999998,0,Storm,1.4849560260317722,1,1,0,1,,-4.582418356524289,7.2,0
2023-12-28 19:00:00+00:00,11.4725,11.304229,0.3,0.0,0.3,16.831684,2023,12,28,19,3,0,Evening,Winter,Mild,0.1500000000000003,1,Moderate,1.488972312928197,0,1,1,0,Light,11.4725,1.7304228999999998,0
2023-03-09 22:00:00+00:00,8.8225,16.263872,0.0,0.0,0.0,24.144165,2023,3,9,22,3,0,Evening,Spring,Cold,-1.25,0,Strong,1.4845274852138532,1,0,0,0,,6.304058402105941,5.6263872,0
2023-07-20 22:00:00+00:00,26.2225,11.966953,0.0,0.0,0.0,16.311613,2023,7,20,22,3,0,Evening,Summer,Warm,-0.9499989999999984,0,Moderate,1.3630548227272223,0,0,0,0,,26.2225,5.1966953,0
2023-08-05 06:00:00+00:00,19.3725,8.435069,0.0,0.0,0.0,17.673029,2023,8,5,6,5,1,Morning,Summer,Mild,-0.6000000000000014,1,Light breeze,2.095184876377419,0,0,0,0,,19.3725,0.8435069000000001,1
2023-03-22 00:00:00+00:00,9.5725,13.276144,0.0,0.0,0.0,30.888754,2023,3,22,0,2,0,Night,Spring,Cold,-1.0,0,Moderate,2.326635956946535,0,0,0,0,,7.612973932620413,5.3276144,0
2023-02-02 02:00:00+00:00,-2.5774999,6.8777895,0.0,0.0,0.0,18.892282,2023,2,2,2,3,0,Night,Winter,Freezing,-0.7499998999999999,0,Light breeze,2.746853767478636,0,0,0,0,,-5.352591973331916,4.68777895,0
2023-11-01 18:00:00+00:00,9.5225,21.67786,0.0,0.0,0.0,28.66694,2023,11,1,18,2,0,Evening,Fall,Cold,1.6000003000000005,0,Storm,1.3224063629897047,1,0,0,0,,6.614503349166376,6.167786,0
2023-10-12 09:00:00+00:00,7.3725,5.8048253,0.0,0.0,0.0,5.937272,2023,10,12,9,3,0,Morning,Fall,Cold,-1.4500000000000002,0,Light breeze,1.0228166556537024,0,0,0,0,,6.5102415277046095,4.58048253,0
2023-10-13 10:00:00+00:00,9.2225,9.904906,0.0,0.0,0.0,22.881956,2023,10,13,10,4,0,Morning,Fall,Cold,-0.5500000000000007,0,Light breeze,2.310163872327511,0,0,0,0,,7.71973540017195,4.9904906,0
2023-04-06 11:00:00+00:00,11.2225,3.6179552,0.0,0.0,0.0,9.83268,2023,4,6,11,3,0,Morning,Spring,Mild,-0.8499999999999996,1,Calm,2.717745095351098,0,0,0,0,,11.2225,0.36179552,1
2023-05-06 23:00:00+00:00,18.922499,10.883676,0.0,0.0,0.0,21.068459,2023,5,6,23,5,1,Evening,Spring,Mild,-1.2000010000000003,1,Moderate,1.9357852071303847,0,0,0,0,,18.922499,1.0883676,1
2023-08-06 20:00:00+00:00,27.9725,20.730501,0.0,0.0,0.0,26.807312,2023,8,6,20,6,1,Evening,Summer,Warm,-0.6499999999999986,0,Storm,1.2931338224773246,1,0,0,0,,27.9725,6.0730501,0
2023-08-28 16:00:00+00:00,23.822498,14.291592,0.2,0.0,0.2,18.440998,2023,8,28,16,0,0,Afternoon,Summer,Warm,-0.2000020000000013,1,Moderate,1.2903389629370892,0,1,1,0,Light,23.822498,1.8291592,0
2023-01-28 20:00:00+00:00,10.2725,18.175545,0.0,0.0,0.0,26.168804,2023,1,28,20,5,1,Evening,Winter,Mild,-0.3999999999999986,1,Strong,1.439780980432774,1,0,0,0,,10.2725,1.8175545,1
2023-10-23 02:00:00+00:00,9.1725,21.980644,0.0,0.0,0.0,33.449017,2023,10,23,2,0,0,Night,Fall,Cold,-0.450000000000001,0,Storm,1.5217487258335105,1,0,0,0,,6.141845933715672,6.1980644,0
2023-03-05 04:00:00+00:00,2.8725,18.584509,0.0,0.0,0.0,30.58517,2023,3,5,4,6,1,Night,Spring,Cold,-0.25,0,Strong,1.6457346276944955,1,0,0,0,,-1.4246794414053736,5.8584509,0
2023-04-22 03:00:00+00:00,10.2725,12.313893,0.0,0.0,0.0,22.862125,2023,4,22,3,5,1,Night,Spring,Mild,-0.3999999999999986,1,Moderate,1.8566122833778076,0,0,0,0,,10.2725,1.2313893,1
2023-03-07 19:00:00+00:00,7.2225,34.875435,0.0,0.0,0.0,47.358814,2023,3,7,19,1,0,Evening,Spring,Cold,0.5499999999999998,0,Storm,1.3579418866029915,1,0,0,0,,2.593181637125908,7.0,0
2023-06-25 21:00:00+00:00,25.0225,9.0645685,0.0,0.0,0.0,11.252519,2023,6,25,21,6,1,Evening,Summer,Warm,0.6500000000000021,0,Light breeze,1.2413739275068636,0,0,0,0,,25.0225,4.90645685,0
2023-12-26 22:00:00+00:00,6.6725,5.815978,0.0,0.0,0.0,9.339208,2023,12,26,22,1,0,Evening,Winter,Cold,-0.5499999999999998,0,Light breeze,1.6057846161041185,0,0,0,0,,5.703895330940458,4.5815978,0
2023-12-28 01:00:00+00:00,8.0725,11.592894,0.1,0.0,0.1,23.565567,2023,12,28,1,3,0,Night,Winter,Cold,0.7000000000000002,0,Moderate,2.032759637067328,0,1,1,0,,6.046313116447476,5.359289400000001,0
2023-06-14 16:00:00+00:00,22.8725,15.596767,0.3,0.0,0.3,19.469975,2023,6,14,16,2,0,Afternoon,Summer,Warm,-1.6000000000000014,1,Strong,1.2483340297383427,1,1,1,0,Light,22.8725,2.1596767,0
2023-06-11 02:00:00+00:00,18.7725,10.24578,0.1,0.0,0.1,20.364674,2023,6,11,2,6,1,Night,Summer,Mild,-0.5499979999999987,1,Moderate,1.9876157793745328,0,1,1,0,,18.7725,1.224578,0
2023-10-24 23:00:00+00:00,12.1225,7.92,0.0,0.0,0.0,19.242327,2023,10,24,23,1,0,Evening,Fall,Mild,-1.1999999999999993,1,Light breeze,2.4295867424242426,0,0,0,0,,12.1225,0.792,1
2023-01-21 07:00:00+00:00,2.7725,14.336861,0.0,0.0,0.0,25.582806,2023,1,21,7,5,1,Morning,Winter,Cold,-0.2000000000000001,0,Moderate,1.784407758434709,0,0,0,0,,-0.8834193212242969,5.4336861,0
2023-08-02 10:00:00+00:00,14.3225,7.5685663,0.0,0.0,0.0,18.861387,2023,8,2,10,2,0,Morning,Summer,Mild,-0.450000000000001,1,Light breeze,2.4920686762035764,0,0,0,0,,14.3225,0.7568566299999999,1
2023-05-05 20:00:00+00:00,16.922499,4.198285,0.0,0.0,0.0,5.4833565,2023,5,5,20,4,0,Evening,Spring,Mild,0.6499989999999976,1,Calm,1.306094393305838,0,0,0,0,,16.922499,0.4198285,1
2023-08-01 23:00:00+00:00,25.172499,18.448023,0.0,0.0,0.0,27.834309,2023,8,1,23,1,0,Evening,Summer,Warm,-1.0500010000000015,0,Strong,1.5087963084174387,1,0,0,0,,25.172499,5.8448023,0
2023-01-20 05:00:00+00:00,4.2225,13.37825,0.0,0.0,0.0,22.26477,2023,1,20,5,4,0,Night,Winter,Cold,0.0,0,Moderate,1.6642513034215984,0,0,0,0,,1.061561417224822,5.3378250000000005,0
2023-06-28 05:00:00+00:00,19.572498,5.1165614,0.0,0.0,0.0,10.829958,2023,6,28,5,2,0,Night,Summer,Mild,-0.3000019999999992,1,Light breeze,2.116647715788185,0,0,0,0,,19.572498,0.51165614,1
2023-09-16 16:00:00+00:00,21.6225,19.272614,0.0,0.0,0.0,25.1614,2023,9,16,16,5,1,Afternoon,Fall,Warm,1.3000019999999992,1,Strong,1.305552012819849,1,0,0,0,,21.6225,1.9272614,1
2023-07-12 22:00:00+00:00,28.922499,16.311613,0.0,0.0,0.0,26.339111,2023,7,12,22,2,0,Evening,Summer,Warm,-1.75,0,Strong,1.6147459481781474,1,0,0,0,,28.922499,5.6311613000000005,0
2023-12-31 18:00:00+00:00,6.2725,15.141414,0.0,0.0,0.0,19.694992,2023,12,31,18,6,1,Evening,Winter,Cold,0.1500000000000003,0,Strong,1.3007366419014763,1,0,0,0,,3.2974135317903817,5.5141414,0
2023-03-11 13:00:00+00:00,1.5725,23.224882,0.8,0.14,1.0,33.24888,2023,3,11,13,5,1,Afternoon,Spring,Cold,0.05,0,Storm,1.4316059818947626,1,1,1,1,Light,-3.678106586559153,8.3224882,0
2023-01-14 22:00:00+00:00,0.5225,25.264202,0.0,0.0,0.0,36.47388,2023,1,14,22,5,1,Evening,Winter,Cold,-0.19999997,0,Storm,1.4436980831613049,1,0,0,0,,-5.269633846924255,6.5264202,0
2023-03-28 23:00:00+00:00,10.5725,3.0547013,0.0,0.0,0.0,3.4152596,2023,3,28,23,1,0,Evening,Spring,Mild,-0.4000000000000003,1,Calm,1.1180338974550474,0,0,0,0,,10.5725,0.30547013,1
2023-10-09 06:00:00+00:00,9.4225,10.483357,0.0,0.0,0.0,23.933907,2023,10,9,6,0,0,Morning,Fall,Cold,-1.1500000000000004,0,Moderate,2.2830384389275307,0,0,0,0,,7.857972719398578,5.0483357,0
2023-06-16 11:00:00+00:00,17.0225,4.0249224,0.0,0.0,0.0,10.30883,2023,6,16,11,4,0,Morning,Summer,Mild,1.6500000000000004,1,Calm,2.5612493796153686,0,0,0,0,,17.0225,0.40249224,1
2023-07-24 22:00:00+00:00,26.2225,21.096123,0.0,0.0,0.0,29.168886,2023,7,24,22,0,0,Evening,Summer,Warm,-1.1999989999999985,0,Storm,1.38266571540183,1,0,0,0,,26.2225,6.1096123,0
2023-10-28 21:00:00+00:00,25.2725,12.313893,0.0,0.0,0.0,22.89611,2023,10,28,21,5,1,Evening,Fall,Warm,-1.099999999999998,0,Moderate,1.8593721741775733,0,0,0,0,,25.2725,5.2313893,0
2023-10-21 05:00:00+00:00,13.8225,1.08,0.0,0.0,0.0,3.319036,2023,10,21,5,5,1,Night,Fall,Mild,-0.5,1,Calm,3.0731814814814813,0,0,0,0,,13.8225,0.108,1
2023-11-20 00:00:00+00:00,6.0225,9.746631,0.0,0.0,0.0,24.48,2023,11,20,0,0,0,Night,Fall,Cold,-1.2000000000000002,0,Light breeze,2.5116370979880123,0,0,0,0,,3.9331309019733176,4.9746631,0
2023-06-30 12:00:00+00:00,21.172499,1.08,0.0,0.0,0.0,2.1897945,2023,6,30,12,4,0,Afternoon,Summer,Warm,2.600000999999999,1,Calm,2.0275875,0,0,0,0,,21.172499,0.108,1
2023-03-14 05:00:00+00:00,1.6725,21.889065,2.0,0.21000001,2.3,35.008957,2023,3,14,5,1,0,Night,Spring,Cold,-1.5000001,0,Storm,1.5993811065022652,1,1,1,1,Light,-3.383313462224063,9.1889065,0
2023-04-16 18:00:00+00:00,19.2225,17.727943,0.0,0.0,0.0,22.530937,2023,4,16,18,6,1,Evening,Spring,Mild,-0.9499989999999984,1,Strong,1.270927879224341,1,0,0,0,,19.2225,1.7727943,1
2023-07-26 15:00:00+00:00,27.572498,5.0142193,0.0,0.0,0.0,6.489992,2023,7,26,15,2,0,Afternoon,Summer,Warm,1.7999979999999989,0,Light breeze,1.2943175421146818,0,0,0,0,,27.572498,4.50142193,0
2023-09-10 00:00:00+00:00,23.072498,8.587338,0.0,0.0,0.0,15.617529,2023,9,10,0,6,1,Night,Fall,Warm,-0.6000009999999989,1,Light breeze,1.8186694176938183,0,0,0,0,,23.072498,0.8587338000000001,1
2023-02-14 23:00:00+00:00,5.1225,9.726664,0.0,0.0,0.0,11.753877,2023,2,14,23,1,0,Evening,Winter,Cold,-3.05,0,Light breeze,1.2084181174552755,0,0,0,0,,2.8644996270405856,4.9726664,0
